"MEDC_ID","MEDC_CD","MEDC_NAME","MEDC_COND","MEDC_CATG","MEDC_BRND","EXEC_ID"
5248,"320","Medicament320","Cond10","CategoryMed29","MarqueMed3",12
19400,"458","Medicament458","Cond4","CategoryMed50","MarqueMed22",12
2699,"1626","Medicament1626","Cond9","CategoryMed38","MarqueMed14",12
16851,"1763","Medicament1763","Cond13","CategoryMed46","MarqueMed19",12
150,"1131","Medicament1131","Cond2","CategoryMed2","MarqueMed10",12
19869,"880","Medicament880","Cond1","CategoryMed35","MarqueMed21",12
14302,"1269","Medicament1269","Cond11","CategoryMed48","MarqueMed17",12
17320,"386","Medicament386","Cond3","CategoryMed23","MarqueMed4",12
619,"1554","Medicament1554","Cond7","CategoryMed39","MarqueMed16",12
14771,"1691","Medicament1691","Cond10","CategoryMed3","MarqueMed7",12
17789,"808","Medicament808","Cond8","CategoryMed3","MarqueMed19",12
12222,"1197","Medicament1197","Cond1","CategoryMed5","MarqueMed21",12
15240,"313","Medicament313","Cond11","CategoryMed14","MarqueMed11",12
9673,"703","Medicament703","Cond7","CategoryMed40","MarqueMed1",12
18258,"1229","Medicament1229","Cond13","CategoryMed15","MarqueMed10",12
12691,"1619","Medicament1619","Cond3","CategoryMed33","MarqueMed3",12
7124,"209","Medicament209","Cond9","CategoryMed16","MarqueMed10",12
15709,"736","Medicament736","Cond9","CategoryMed46","MarqueMed19",12
10142,"1124","Medicament1124","Cond2","CategoryMed50","MarqueMed20",12
13160,"241","Medicament241","Cond8","CategoryMed17","MarqueMed20",12
7593,"631","Medicament631","Cond1","CategoryMed3","MarqueMed9",12
10611,"1547","Medicament1547","Cond4","CategoryMed50","MarqueMed14",12
5044,"1937","Medicament1937","Cond1","CategoryMed29","MarqueMed2",12
8062,"1052","Medicament1052","Cond3","CategoryMed20","MarqueMed1",12
2495,"1442","Medicament1442","Cond3","CategoryMed46","MarqueMed15",12
11080,"197","Medicament197","Cond4","CategoryMed2","MarqueMed6",12
5513,"56","Medicament56","Cond11","CategoryMed36","MarqueMed10",12
8531,"1475","Medicament1475","Cond9","CategoryMed4","MarqueMed14",12
2964,"1865","Medicament1865","Cond6","CategoryMed17","MarqueMed10",12
5982,"982","Medicament982","Cond12","CategoryMed30","MarqueMed21",12
415,"1370","Medicament1370","Cond4","CategoryMed44","MarqueMed6",12
3433,"488","Medicament488","Cond2","CategoryMed23","MarqueMed11",12
884,"1793","Medicament1793","Cond7","CategoryMed19","MarqueMed6",12
3902,"91","Medicament91","Cond2","CategoryMed34","MarqueMed17",12
18054,"1045","Medicament1045","Cond8","CategoryMed18","MarqueMed14",12
1353,"415","Medicament415","Cond2","CategoryMed22","MarqueMed11",12
15505,"552","Medicament552","Cond9","CategoryMed25","MarqueMed11",12
18523,"1468","Medicament1468","Cond13","CategoryMed13","MarqueMed11",12
12956,"1858","Medicament1858","Cond6","CategoryMed43","MarqueMed1",12
15974,"975","Medicament975","Cond8","CategoryMed50","MarqueMed11",12
18992,"1890","Medicament1890","Cond6","CategoryMed20","MarqueMed3",12
13425,"480","Medicament480","Cond5","CategoryMed21","MarqueMed5",12
16443,"1396","Medicament1396","Cond7","CategoryMed33","MarqueMed4",12
10876,"1786","Medicament1786","Cond9","CategoryMed38","MarqueMed3",12
13894,"902","Medicament902","Cond4","CategoryMed7","MarqueMed14",12
8327,"1291","Medicament1291","Cond8","CategoryMed19","MarqueMed17",12
16912,"1818","Medicament1818","Cond2","CategoryMed28","MarqueMed22",12
11345,"408","Medicament408","Cond4","CategoryMed7","MarqueMed13",12
14363,"1323","Medicament1323","Cond12","CategoryMed44","MarqueMed19",12
8796,"1713","Medicament1713","Cond2","CategoryMed39","MarqueMed9",12
11814,"830","Medicament830","Cond4","CategoryMed45","MarqueMed17",12
6247,"1219","Medicament1219","Cond8","CategoryMed4","MarqueMed12",12
9265,"336","Medicament336","Cond7","CategoryMed41","MarqueMed7",12
3698,"726","Medicament726","Cond6","CategoryMed2","MarqueMed10",12
6716,"1641","Medicament1641","Cond1","CategoryMed16","MarqueMed7",12
1149,"231","Medicament231","Cond4","CategoryMed2","MarqueMed16",12
9734,"759","Medicament759","Cond1","CategoryMed34","MarqueMed6",12
4167,"1147","Medicament1147","Cond10","CategoryMed47","MarqueMed10",12
7185,"264","Medicament264","Cond8","CategoryMed26","MarqueMed1",12
1618,"654","Medicament654","Cond7","CategoryMed13","MarqueMed13",12
4636,"157","Medicament157","Cond3","CategoryMed46","MarqueMed11",12
18788,"1706","Medicament1706","Cond9","CategoryMed47","MarqueMed11",12
2087,"1075","Medicament1075","Cond13","CategoryMed22","MarqueMed9",12
5105,"1992","Medicament1992","Cond5","CategoryMed44","MarqueMed22",12
19257,"329","Medicament329","Cond4","CategoryMed38","MarqueMed10",12
2556,"1498","Medicament1498","Cond4","CategoryMed9","MarqueMed5",12
16708,"1634","Medicament1634","Cond13","CategoryMed41","MarqueMed20",12
7,"1002","Medicament1002","Cond11","CategoryMed47","MarqueMed12",12
19726,"751","Medicament751","Cond3","CategoryMed21","MarqueMed18",12
14159,"114","Medicament114","Cond12","CategoryMed6","MarqueMed1",12
17177,"257","Medicament257","Cond12","CategoryMed6","MarqueMed9",12
11610,"647","Medicament647","Cond3","CategoryMed35","MarqueMed21",12
14628,"1562","Medicament1562","Cond13","CategoryMed18","MarqueMed9",12
17646,"68","Medicament68","Cond7","CategoryMed19","MarqueMed19",12
12079,"1068","Medicament1068","Cond10","CategoryMed44","MarqueMed3",12
15097,"1985","Medicament1985","Cond8","CategoryMed5","MarqueMed5",12
9530,"575","Medicament575","Cond10","CategoryMed15","MarqueMed3",12
12548,"1490","Medicament1490","Cond1","CategoryMed49","MarqueMed15",12
6981,"1880","Medicament1880","Cond1","CategoryMed46","MarqueMed8",12
15566,"607","Medicament607","Cond6","CategoryMed33","MarqueMed21",12
9999,"998","Medicament998","Cond1","CategoryMed38","MarqueMed5",12
13017,"1912","Medicament1912","Cond2","CategoryMed6","MarqueMed6",12
7450,"502","Medicament502","Cond6","CategoryMed24","MarqueMed6",12
10468,"1418","Medicament1418","Cond6","CategoryMed18","MarqueMed7",12
4901,"1808","Medicament1808","Cond5","CategoryMed9","MarqueMed23",12
7919,"925","Medicament925","Cond7","CategoryMed36","MarqueMed20",12
2352,"1313","Medicament1313","Cond5","CategoryMed46","MarqueMed22",12
10937,"1840","Medicament1840","Cond5","CategoryMed13","MarqueMed5",12
5370,"430","Medicament430","Cond3","CategoryMed37","MarqueMed23",12
8388,"1346","Medicament1346","Cond9","CategoryMed16","MarqueMed5",12
2821,"1736","Medicament1736","Cond10","CategoryMed15","MarqueMed16",12
5839,"853","Medicament853","Cond8","CategoryMed29","MarqueMed12",12
272,"1241","Medicament1241","Cond6","CategoryMed21","MarqueMed12",12
19991,"990","Medicament990","Cond11","CategoryMed33","MarqueMed19",12
3290,"359","Medicament359","Cond4","CategoryMed43","MarqueMed8",12
17442,"496","Medicament496","Cond11","CategoryMed34","MarqueMed14",12
741,"1664","Medicament1664","Cond5","CategoryMed41","MarqueMed23",12
3759,"781","Medicament781","Cond5","CategoryMed50","MarqueMed23",12
17911,"918","Medicament918","Cond13","CategoryMed30","MarqueMed10",12
1210,"287","Medicament287","Cond13","CategoryMed31","MarqueMed1",12
15362,"423","Medicament423","Cond8","CategoryMed19","MarqueMed14",12
18380,"1339","Medicament1339","Cond4","CategoryMed25","MarqueMed12",12
12813,"1729","Medicament1729","Cond13","CategoryMed33","MarqueMed16",12
15831,"846","Medicament846","Cond8","CategoryMed5","MarqueMed9",12
18849,"1761","Medicament1761","Cond1","CategoryMed37","MarqueMed5",12
13282,"351","Medicament351","Cond11","CategoryMed19","MarqueMed17",12
16300,"1267","Medicament1267","Cond12","CategoryMed20","MarqueMed10",12
10733,"1657","Medicament1657","Cond11","CategoryMed8","MarqueMed16",12
13751,"774","Medicament774","Cond1","CategoryMed15","MarqueMed15",12
8184,"1162","Medicament1162","Cond5","CategoryMed4","MarqueMed4",12
11202,"28","Medicament28","Cond8","CategoryMed48","MarqueMed3",12
5635,"67","Medicament67","Cond8","CategoryMed5","MarqueMed15",12
14220,"1195","Medicament1195","Cond3","CategoryMed26","MarqueMed11",12
8653,"1585","Medicament1585","Cond10","CategoryMed34","MarqueMed4",12
11671,"701","Medicament701","Cond7","CategoryMed23","MarqueMed5",12
6104,"1090","Medicament1090","Cond8","CategoryMed17","MarqueMed18",12
9122,"207","Medicament207","Cond11","CategoryMed25","MarqueMed5",12
3555,"598","Medicament598","Cond2","CategoryMed21","MarqueMed4",12
6573,"1512","Medicament1512","Cond8","CategoryMed20","MarqueMed22",12
1006,"1902","Medicament1902","Cond3","CategoryMed31","MarqueMed13",12
9591,"63","Medicament63","Cond8","CategoryMed27","MarqueMed12",12
4024,"1018","Medicament1018","Cond8","CategoryMed11","MarqueMed12",12
7042,"1935","Medicament1935","Cond7","CategoryMed40","MarqueMed11",12
1475,"525","Medicament525","Cond7","CategoryMed1","MarqueMed19",12
4493,"1440","Medicament1440","Cond7","CategoryMed25","MarqueMed17",12
18645,"1578","Medicament1578","Cond11","CategoryMed38","MarqueMed9",12
1944,"948","Medicament948","Cond3","CategoryMed37","MarqueMed7",12
19114,"20","Medicament20","Cond13","CategoryMed18","MarqueMed18",12
2413,"1369","Medicament1369","Cond2","CategoryMed43","MarqueMed1",12
16565,"1505","Medicament1505","Cond6","CategoryMed43","MarqueMed14",12
19583,"622","Medicament622","Cond7","CategoryMed31","MarqueMed23",12
14016,"1010","Medicament1010","Cond1","CategoryMed41","MarqueMed3",12
17034,"1928","Medicament1928","Cond3","CategoryMed13","MarqueMed16",12
11467,"518","Medicament518","Cond2","CategoryMed9","MarqueMed12",12
14485,"1433","Medicament1433","Cond8","CategoryMed19","MarqueMed20",12
17503,"550","Medicament550","Cond10","CategoryMed29","MarqueMed15",12
11936,"940","Medicament940","Cond5","CategoryMed36","MarqueMed23",12
14954,"1856","Medicament1856","Cond6","CategoryMed32","MarqueMed6",12
9387,"446","Medicament446","Cond4","CategoryMed10","MarqueMed21",12
12405,"1361","Medicament1361","Cond2","CategoryMed28","MarqueMed8",12
6838,"1751","Medicament1751","Cond12","CategoryMed43","MarqueMed21",12
15423,"479","Medicament479","Cond11","CategoryMed24","MarqueMed8",12
9856,"869","Medicament869","Cond1","CategoryMed3","MarqueMed8",12
4289,"1257","Medicament1257","Cond10","CategoryMed31","MarqueMed4",12
12874,"1784","Medicament1784","Cond3","CategoryMed39","MarqueMed10",12
7307,"374","Medicament374","Cond2","CategoryMed47","MarqueMed11",12
10325,"129","Medicament129","Cond6","CategoryMed50","MarqueMed1",12
4758,"168","Medicament168","Cond3","CategoryMed20","MarqueMed3",12
7776,"797","Medicament797","Cond10","CategoryMed19","MarqueMed4",12
2209,"1185","Medicament1185","Cond11","CategoryMed33","MarqueMed19",12
5227,"301","Medicament301","Cond8","CategoryMed5","MarqueMed1",12
8245,"1217","Medicament1217","Cond8","CategoryMed10","MarqueMed12",12
2678,"1607","Medicament1607","Cond10","CategoryMed50","MarqueMed21",12
5696,"724","Medicament724","Cond7","CategoryMed3","MarqueMed5",12
129,"1112","Medicament1112","Cond1","CategoryMed20","MarqueMed5",12
19848,"861","Medicament861","Cond3","CategoryMed38","MarqueMed17",12
3147,"23","Medicament23","Cond13","CategoryMed19","MarqueMed12",12
17299,"367","Medicament367","Cond9","CategoryMed37","MarqueMed8",12
598,"1535","Medicament1535","Cond8","CategoryMed39","MarqueMed5",12
17768,"79","Medicament79","Cond6","CategoryMed23","MarqueMed19",12
1067,"1958","Medicament1958","Cond5","CategoryMed31","MarqueMed10",12
15219,"295","Medicament295","Cond9","CategoryMed10","MarqueMed13",12
18237,"121","Medicament121","Cond13","CategoryMed16","MarqueMed20",12
12670,"160","Medicament160","Cond5","CategoryMed45","MarqueMed22",12
15688,"717","Medicament717","Cond8","CategoryMed46","MarqueMed3",12
10121,"1105","Medicament1105","Cond4","CategoryMed9","MarqueMed2",12
18706,"1632","Medicament1632","Cond2","CategoryMed40","MarqueMed15",12
13139,"222","Medicament222","Cond6","CategoryMed6","MarqueMed11",12
16157,"1138","Medicament1138","Cond8","CategoryMed27","MarqueMed1",12
10590,"1528","Medicament1528","Cond4","CategoryMed34","MarqueMed15",12
13608,"645","Medicament645","Cond6","CategoryMed6","MarqueMed11",12
8041,"1033","Medicament1033","Cond1","CategoryMed29","MarqueMed3",12
11059,"1950","Medicament1950","Cond2","CategoryMed32","MarqueMed4",12
5492,"540","Medicament540","Cond3","CategoryMed40","MarqueMed18",12
14077,"1066","Medicament1066","Cond10","CategoryMed23","MarqueMed21",12
8510,"1456","Medicament1456","Cond1","CategoryMed4","MarqueMed15",12
2943,"1846","Medicament1846","Cond1","CategoryMed3","MarqueMed23",12
11528,"573","Medicament573","Cond2","CategoryMed16","MarqueMed18",12
5961,"963","Medicament963","Cond6","CategoryMed41","MarqueMed7",12
8979,"1879","Medicament1879","Cond13","CategoryMed32","MarqueMed10",12
3412,"469","Medicament469","Cond5","CategoryMed45","MarqueMed23",12
6430,"1384","Medicament1384","Cond13","CategoryMed6","MarqueMed11",12
863,"1774","Medicament1774","Cond13","CategoryMed15","MarqueMed20",12
3881,"891","Medicament891","Cond8","CategoryMed5","MarqueMed19",12
6899,"1806","Medicament1806","Cond12","CategoryMed1","MarqueMed23",12
1332,"397","Medicament397","Cond7","CategoryMed13","MarqueMed11",12
4350,"1311","Medicament1311","Cond3","CategoryMed31","MarqueMed3",12
18502,"1449","Medicament1449","Cond3","CategoryMed21","MarqueMed13",12
1801,"819","Medicament819","Cond8","CategoryMed3","MarqueMed6",12
15953,"956","Medicament956","Cond1","CategoryMed33","MarqueMed9",12
18971,"1871","Medicament1871","Cond1","CategoryMed35","MarqueMed12",12
16422,"1377","Medicament1377","Cond3","CategoryMed24","MarqueMed6",12
19440,"494","Medicament494","Cond10","CategoryMed10","MarqueMed13",12
13873,"884","Medicament884","Cond3","CategoryMed17","MarqueMed7",12
16891,"18","Medicament18","Cond10","CategoryMed17","MarqueMed9",12
11324,"39","Medicament39","Cond11","CategoryMed49","MarqueMed9",12
19909,"916","Medicament916","Cond3","CategoryMed26","MarqueMed5",12
14342,"1304","Medicament1304","Cond3","CategoryMed42","MarqueMed11",12
8775,"1695","Medicament1695","Cond10","CategoryMed40","MarqueMed22",12
17360,"421","Medicament421","Cond10","CategoryMed42","MarqueMed2",12
11793,"811","Medicament811","Cond9","CategoryMed40","MarqueMed3",12
14811,"1727","Medicament1727","Cond6","CategoryMed26","MarqueMed2",12
9244,"317","Medicament317","Cond8","CategoryMed35","MarqueMed17",12
12262,"1232","Medicament1232","Cond11","CategoryMed17","MarqueMed1",12
6695,"1622","Medicament1622","Cond13","CategoryMed44","MarqueMed10",12
9713,"74","Medicament74","Cond6","CategoryMed15","MarqueMed20",12
4146,"1128","Medicament1128","Cond3","CategoryMed42","MarqueMed13",12
12731,"1655","Medicament1655","Cond5","CategoryMed36","MarqueMed1",12
7164,"245","Medicament245","Cond8","CategoryMed50","MarqueMed19",12
10182,"1160","Medicament1160","Cond6","CategoryMed48","MarqueMed11",12
4615,"1550","Medicament1550","Cond10","CategoryMed8","MarqueMed9",12
7633,"668","Medicament668","Cond5","CategoryMed27","MarqueMed11",12
2066,"1056","Medicament1056","Cond8","CategoryMed25","MarqueMed2",12
5084,"1973","Medicament1973","Cond1","CategoryMed17","MarqueMed1",12
2535,"1479","Medicament1479","Cond2","CategoryMed49","MarqueMed19",12
5553,"596","Medicament596","Cond3","CategoryMed48","MarqueMed5",12
19705,"732","Medicament732","Cond3","CategoryMed11","MarqueMed8",12
3004,"1900","Medicament1900","Cond11","CategoryMed5","MarqueMed14",12
17156,"238","Medicament238","Cond1","CategoryMed34","MarqueMed10",12
455,"1406","Medicament1406","Cond3","CategoryMed2","MarqueMed17",12
14607,"1543","Medicament1543","Cond10","CategoryMed47","MarqueMed15",12
17625,"660","Medicament660","Cond5","CategoryMed47","MarqueMed5",12
924,"1829","Medicament1829","Cond1","CategoryMed16","MarqueMed7",12
15076,"1966","Medicament1966","Cond8","CategoryMed18","MarqueMed9",12
18094,"1081","Medicament1081","Cond3","CategoryMed30","MarqueMed15",12
12527,"1471","Medicament1471","Cond7","CategoryMed40","MarqueMed20",12
15545,"589","Medicament589","Cond6","CategoryMed27","MarqueMed7",12
9978,"979","Medicament979","Cond1","CategoryMed9","MarqueMed6",12
18563,"1503","Medicament1503","Cond5","CategoryMed39","MarqueMed4",12
12996,"1894","Medicament1894","Cond1","CategoryMed20","MarqueMed19",12
7429,"484","Medicament484","Cond5","CategoryMed1","MarqueMed3",12
16014,"1009","Medicament1009","Cond10","CategoryMed1","MarqueMed10",12
10447,"14","Medicament14","Cond10","CategoryMed6","MarqueMed22",12
13465,"516","Medicament516","Cond2","CategoryMed16","MarqueMed3",12
7898,"906","Medicament906","Cond2","CategoryMed14","MarqueMed14",12
10916,"1821","Medicament1821","Cond8","CategoryMed30","MarqueMed1",12
5349,"411","Medicament411","Cond10","CategoryMed36","MarqueMed13",12
8367,"1327","Medicament1327","Cond11","CategoryMed20","MarqueMed3",12
2800,"1717","Medicament1717","Cond13","CategoryMed3","MarqueMed22",12
11385,"444","Medicament444","Cond1","CategoryMed42","MarqueMed7",12
5818,"834","Medicament834","Cond3","CategoryMed9","MarqueMed19",12
8836,"175","Medicament175","Cond1","CategoryMed29","MarqueMed2",12
3269,"34","Medicament34","Cond7","CategoryMed44","MarqueMed20",12
6287,"1255","Medicament1255","Cond3","CategoryMed24","MarqueMed21",12
720,"1645","Medicament1645","Cond10","CategoryMed32","MarqueMed5",12
3738,"762","Medicament762","Cond1","CategoryMed29","MarqueMed12",12
6756,"1678","Medicament1678","Cond3","CategoryMed25","MarqueMed18",12
1189,"268","Medicament268","Cond6","CategoryMed42","MarqueMed22",12
4207,"1183","Medicament1183","Cond8","CategoryMed3","MarqueMed10",12
18359,"132","Medicament132","Cond13","CategoryMed29","MarqueMed15",12
1658,"690","Medicament690","Cond10","CategoryMed26","MarqueMed9",12
15810,"827","Medicament827","Cond6","CategoryMed16","MarqueMed17",12
18828,"1742","Medicament1742","Cond12","CategoryMed34","MarqueMed11",12
13261,"332","Medicament332","Cond13","CategoryMed24","MarqueMed5",12
16279,"1248","Medicament1248","Cond2","CategoryMed22","MarqueMed12",12
19297,"365","Medicament365","Cond12","CategoryMed50","MarqueMed15",12
13730,"755","Medicament755","Cond1","CategoryMed34","MarqueMed4",12
16748,"1670","Medicament1670","Cond4","CategoryMed10","MarqueMed4",12
11181,"260","Medicament260","Cond4","CategoryMed50","MarqueMed2",12
14199,"1176","Medicament1176","Cond3","CategoryMed30","MarqueMed8",12
8632,"1566","Medicament1566","Cond7","CategoryMed49","MarqueMed1",12
17217,"293","Medicament293","Cond6","CategoryMed2","MarqueMed21",12
11650,"683","Medicament683","Cond11","CategoryMed22","MarqueMed7",12
14668,"1599","Medicament1599","Cond8","CategoryMed14","MarqueMed14",12
9101,"1989","Medicament1989","Cond11","CategoryMed20","MarqueMed5",12
